Name,Category,EarliestLicDate,Expires,FullAddress,Neighbourhood,LAT,LONG,gislink,IssuedYear,ExpiredYear
WIDCAD SYSTEMS INC,Business Services,20180501,20221231,"300-848 COURTNEY ST
VICTORIA BC  V8W 1C4",Fairfield,48.42277529,-123.3615468,1003007,2018,2022
YOU MOVE ME,Business Services,20160609,20221231,"AO2-810 HUMBOLDT ST
VICTORIA BC  V8V 5B1",Fairfield,48.42037281,-123.3629347,027-970-281,2016,2022
PACIFICANNA,Cannabis Related,20200417,20211231,"1560 FAIRFIELD RD
VICTORIA BC  V8S 1G1",Fairfield,48.4127703,-123.338329,3280025,2020,2021
TREES,Cannabis Related,20210222,20211231,"103-230 COOK ST
VICTORIA BC  V8V 3X3",Fairfield,48.41409275,-123.3572801,3185008,2021,2021
TREES - ISLAND GROWN,Cannabis Related,20180917,20191231,"103-230 COOK ST
VICTORIA BC  V8V 3X3",Fairfield,48.41409275,-123.3572801,3185008,2018,2019
VILLAGE BLOOMERY,Cannabis Related,20211015,20211231,"1010 COOK ST
VICTORIA BC  V8V 3Z5",Fairfield,48.42258858,-123.3546159,3208013,2021,2021
ISLAND HEALTH,Care Facility,20210520,20221231,"924 MCCLURE ST
VICTORIA BC  V8V 3G6",Fairfield,48.42109909,-123.3589206,V02031014,2021,2022
ISLAND HEALTH,Care Facility,20210712,20221231,"914 MCCLURE ST
VICTORIA BC  V8V 3E7",Fairfield,48.42096046,-123.3593613,3203007,2021,2022
KANO APPLICATIONS INC,Computer Services,20121205,20221231,"3RD FL-844 COURTNEY ST
VICTORIA BC  V8W 1C4",Fairfield,48.42281569,-123.3619125,1003012,2012,2022
METAMEND,Computer Services,20200904,20221231,"207-1121 FORT ST
VICTORIA BC  V8V 3K9",Fairfield,48.42302706,-123.3530886,028-675-924,2020,2022
ROOOF.COM,Computer Services,20170510,20221231,"850 COURTNEY ST
VICTORIA BC  V8W 1C4",Fairfield,48.42274785,-123.3612988,1003006,2017,2022
SAASLINK,Computer Services,20211019,20221231,"5TH FL-844 COURTNEY ST
VICTORIA BC  V8W 1C4",Fairfield,48.42281569,-123.3619125,1003012,2021,2022
SEMAPHORE SOLUTIONS,Computer Services,20120801,20221231,"2ND FL-844 COURTNEY ST
VICTORIA BC  V8W 1C4",Fairfield,48.42281569,-123.3619125,1003012,2012,2022
VIKI SOLUTIONS INC,Computer Services,20140815,20221231,"B701-810 HUMBOLDT ST
VICTORIA BC  V8V 5B1",Fairfield,48.42037281,-123.3629347,027-971-619,2014,2022
ACME SAFE,Contractor,20120106,20221231,"815 FORT ST
VICTORIA BC  V8W 1H6",Fairfield,48.42381196,-123.3617952,1004002,2012,2022
ENMARK CONSTRUCTION LTD,Contractor,20120221,20221231,"1-312 ARNOLD AVE
VICTORIA BC  V8S 3L7",Fairfield,48.41226961,-123.3417673,3260016,2012,2022
IKAN INSTALLATIONS INC,Contractor,20170503,20221231,"B-314 COOK ST
VICTORIA BC  V8V 3X6",Fairfield,48.41495305,-123.356764,3186010,2017,2022
LIVINGSTON RENOVATION,Contractor,20120112,20221231,"1308 CARNSEW ST
VICTORIA BC  V8S 1P2",Fairfield,48.41730276,-123.3478753,3275023,2012,2022
FAIRFIELD CHILDRENS HOUSE,Day Care,20120917,20221231,"436 DURBAN ST
VICTORIA BC  V8S 3K3",Fairfield,48.41646184,-123.3456612,3265014,2012,2022
PENNYS FRIENDS & FAMILY DAYCARE,Day Care,20120113,20221231,"1464 THURLOW RD
VICTORIA BC  V8S 1L9",Fairfield,48.41285443,-123.3422404,3260027,2012,2022
WEST COAST COLLEGE OF MASSAGE THERAPY INC,Education,20130418,20221231,"100-818 BROUGHTON ST
VICTORIA BC  V8W 1E4",Fairfield,48.42362076,-123.3614611,1004019,2013,2022
TORONTO DOMINION BANK,Financial,20120117,20221231,"1568 FAIRFIELD RD
VICTORIA BC  V8S 1G1",Fairfield,48.4127703,-123.338329,3280025,2012,2022
BAGELS ON BROUGHTON,Food,20171030,20221231,"851 BROUGHTON ST
VICTORIA BC  V8W 1E5",Fairfield,48.42285127,-123.3606695,1003005,2017,2022
BE LOVE,Food,20131213,20221231,"1019 BLANSHARD ST
VICTORIA BC  V8W 2H4",Fairfield,48.42401454,-123.362111,1004001,2013,2022
BEAR & JOEY,Food,20210309,20221231,"1025 COOK ST
VICTORIA BC  V8V 3Z7",Fairfield,48.42307595,-123.3535356,030-918-049,2021,2022
BIG WHEEL BURGER INC,Food,20120104,20221231,"341 COOK ST
VICTORIA BC  V8V 3X8",Fairfield,48.41511813,-123.3558627,3225016,2012,2022
BRU BAR CAFE + ESPRESSO,Food,20211105,20221231,"1109 MCKENZIE ST
VICTORIA BC  V8V 2W1",Fairfield,48.41466234,-123.3557228,3226041,2021,2022
BUBBY ROSE'S BAKERY & CAFE,Food,20140411,20221231,"1022 COOK ST
VICTORIA BC  V8V 3Z5",Fairfield,48.42274411,-123.3545782,3208011,2014,2022
BUBBY ROSE'S BAKERY & NOSHERIE,Food,20190313,20221231,"101-240 COOK ST
VICTORIA BC  V8V 3X3",Fairfield,48.41445043,-123.357344,028-474-686,2019,2022
CAFFE FANTASTICO,Food,20120117,20221231,"A101-810 HUMBOLDT ST
VICTORIA BC  V8V 5B1",Fairfield,48.42037281,-123.3629347,027-970-388,2012,2022
CHORIZO & CO,Food,20181001,20221231,"807 FORT ST
VICTORIA BC  V8W 1H6",Fairfield,48.42401454,-123.362111,1004001,2018,2022
CICCIO'S CUCINA,Food,20210326,20221231,"325 COOK ST
VICTORIA BC  V8V 3X5",Fairfield,48.41460879,-123.3560441,3226027,2021,2022
COTTAGE BAKERY & CAFE,Food,20130624,20211231,"2-1267 FAIRFIELD RD
VICTORIA   V8V 3B3",Fairfield,48.41559648,-123.349639,029-074-291,2013,2021
DEER & DOUGH BAKERY,Food,20211115,20221231,"2-1267 FAIRFIELD RD
VICTORIA   V8V 3B3",Fairfield,48.41559648,-123.349639,029-074-291,2021,2022
DISCOVERY COFFEE,Food,20141204,20221231,"1001 BLANSHARD ST
VICTORIA BC  V8W 2H4",Fairfield,48.42368662,-123.3621931,1004024,2014,2022
FAIRFIELD FIVE CORNER CAFE,Food,20120313,20221231,"1267 FAIRFIELD RD
VICTORIA BC",Fairfield,48.41559648,-123.349639,V02701026,2012,2022
FAIRFIELD FIVE CORNER CAFE,Food,20211020,20211231,"2-1267 FAIRFIELD RD
VICTORIA   V8V 3B3",Fairfield,48.41559648,-123.349639,029-074-291,2021,2021
FIRE IT UP PIZZA AND PASTA LTD,Food,20201208,20221231,"1516 FAIRFIELD RD
VICTORIA BC  V8S 1G1",Fairfield,48.4127703,-123.338329,3280025,2020,2022
FISH HOOK RESTAURANT,Food,20201211,20221231,"805 FORT ST
VICTORIA BC  V8W 1H6",Fairfield,48.42401454,-123.362111,1004001,2020,2022
FISHHOOK,Food,20210423,20221231,"805 FORT ST
VICTORIA BC  V8W 1H6",Fairfield,48.42401454,-123.362111,1004001,2021,2022
GONZALES COFFEE,Food,20201125,20221231,"1548 FAIRFIELD RD
VICTORIA BC  V8S 1G1",Fairfield,48.4127703,-123.338329,3280025,2020,2022
GREEK ON THE STREET,Food,20220113,20221231,"325 COOK ST
VICTORIA BC  V8V 3X5",Fairfield,48.41460879,-123.3560441,3226027,2022,2022
HOT HOUSE PIZZA,Food,20120116,20221231,"351 COOK ST
VICTORIA BC  V8V 3X8",Fairfield,48.4156279,-123.3555609,V02251024,2012,2022
KID SISTER ICE CREAM,Food,20130612,20211231,"109-230 COOK ST
VICTORIA BC  V8V 3X3",Fairfield,48.41409275,-123.3572801,3185008,2013,2021
LA TAQUISA RESTAURANT,Food,20131205,20221231,"1017 BLANSHARD ST
VICTORIA BC  V8W 2H4",Fairfield,48.42401454,-123.362111,1004001,2013,2022
LA TAQUISA RESTAURANT INC,Food,20161129,20221231,"1017 BLANSHARD ST
VICTORIA BC  V8W 2H4",Fairfield,48.42401454,-123.362111,1004001,2016,2022
MESSOB ETHIOPIAN CUISINE,Food,20120530,20221231,"1109 MCKENZIE ST
VICTORIA BC  V8V 2W1",Fairfield,48.41466234,-123.3557228,3226041,2012,2022
MEXICAN VILLAGE RESTAURANT,Food,20190820,20221231,"1109 MCKENZIE ST
VICTORIA BC  V8V 2W1",Fairfield,48.41466234,-123.3557228,3226041,2019,2022
MOKA HOUSE,Food,20161101,20221231,"345 COOK ST
VICTORIA BC  V8V 3X8",Fairfield,48.4153387,-123.3556656,3225017,2016,2022
MORNING PEOPLE,Food,20191022,20221231,"325 COOK ST
VICTORIA BC  V8V 3X5",Fairfield,48.41460879,-123.3560441,3226027,2019,2022
MY THAI CAFE,Food,20170623,20221231,"1020 COOK ST
VICTORIA BC  V8V 3Z5",Fairfield,48.42268295,-123.3545931,3208012,2017,2022
PERSIAN YALLA CUISINE INC,Food,20211101,20221231,"1011 BLANSHARD ST
VICTORIA BC  V8W 2H4",Fairfield,48.42383492,-123.3622814,1004023,2021,2022
PIZZERIA PRIMA STRADA,Food,20120104,20221231,"105-230 COOK ST
VICTORIA BC  V8V 3X3",Fairfield,48.41409275,-123.3572801,3185008,2012,2022
POKEFRESH,Food,20190415,20221231,"102-240 COOK ST
VICTORIA BC  V8V 3X3",Fairfield,48.41445043,-123.357344,028-474-686,2019,2022
PRIMO COFFEE & GOODS,Food,20190703,20221231,"325 COOK ST
VICTORIA BC  V8V 3X5",Fairfield,48.41460879,-123.3560441,3226027,2019,2022
ROSS BAY PUB,Food,20121128,20221231,"7-1516 FAIRFIELD RD
VICTORIA BC  V8S 1G1",Fairfield,48.4127703,-123.338329,3280025,2012,2022
SOOKJAI THAI (2013) RESTAURANT LTD,Food,20130604,20221231,"893 FORT ST
VICTORIA BC  V8W 1H6",Fairfield,48.42370021,-123.3600974,1004010,2013,2022
STARBUCKS COFFEE #132,Food,20120322,20221231,"320 COOK ST
VICTORIA BC  V8V 3X6",Fairfield,48.41527941,-123.3567487,3186024,2012,2022
STARBUCKS COFFEE #190,Food,20120322,20221231,"801 FORT ST
VICTORIA BC  V8W 1H6",Fairfield,48.42401454,-123.362111,1004001,2012,2022
SUPERFLUX CABANA,Food,20211110,20221231,"201-804 BROUGHTON ST
VICTORIA BC  V8W 1E4",Fairfield,48.42368662,-123.3621931,1004024,2021,2022
SUSHI FIELD INC,Food,20120801,20221231,"5-1594 FAIRFIELD RD
VICTORIA BC  V8S 1G1",Fairfield,48.4127703,-123.338329,3280025,2012,2022
SUSHI JIRO,Food,20180412,20221231,"104-240 COOK ST
VICTORIA BC  V8V 3X3",Fairfield,48.41445043,-123.357344,028-474-686,2018,2022
THE BEAGLE PUB,Food,20121224,20221231,"301 COOK ST
VICTORIA BC  V8V 3X5",Fairfield,48.41420444,-123.356094,3226028,2012,2022
THE COLLECTIVE WINE BAR & KITCHEN,Food,20190308,20211231,"107-230 COOK ST
VICTORIA BC  V8V 3X3",Fairfield,48.41409275,-123.3572801,3185008,2019,2021
THE HIDDEN GEM,Food,20210503,20221231,"337 COOK ST
VICTORIA BC  V8V 3X5",Fairfield,48.41477521,-123.3559847,3226001,2021,2022
THE HOT AND COLD CAFE,Food,20161215,20221231,"1-313 COOK ST
VICTORIA BC  V8V 3X5",Fairfield,48.41441472,-123.3560059,3226040,2016,2022
THE VILLAGE TAVERNA,Food,20210915,20221231,"101-1075 PENDERGAST ST
VICTORIA BC  V8V 0A1",Fairfield,48.41527941,-123.3567487,3186024,2021,2022
THUNDERBIRD KOREAN STYLE FRIED CHICKEN,Food,20180511,20221231,"253 COOK ST
VICTORIA BC  V8V 3X4",Fairfield,48.41374271,-123.3561163,3228037,2018,2022
ROYAL THEATRE,Liquor,20121224,20221231,"805 BROUGHTON ST
VICTORIA BC  V8W 1E5",Fairfield,48.42315573,-123.36226,1003013,2012,2022
STEWART MONUMENTAL WORKS LTD,Manufacturing,20120113,20221231,"1403 MAY ST
VICTORIA BC  V8S 1C2",Fairfield,48.41081032,-123.3457792,3243001,2012,2022
ANGLICAN SYNOD OF THE DIOCES OF BC,Non Profit,20210330,20221231,"900 VANCOUVER ST
VICTORIA BC  V8V 3V7",Fairfield,48.4220454,-123.3587801,3206016,2021,2022
CANADIAN RED CROSS SOCIETY,Non Profit,20121121,20221231,"909 FAIRFIELD RD
VICTORIA BC  V8V 3A3",Fairfield,48.41915287,-123.3603334,3194039,2012,2022
CARMANAH FORESTRY SOCIETY,Non Profit,20121121,20221231,"1431 RICHARDSON ST
VICTORIA BC  V8S 1R1",Fairfield,48.4161818,-123.3426828,3263005,2012,2022
CHRIST CHURCH CATHEDRAL SCHOOL,Non Profit,20121121,20221231,"912 VANCOUVER ST
VICTORIA BC  V8V 3V7",Fairfield,48.4220454,-123.3587801,3206016,2012,2022
CO-OPERATIVE HOUSING FEDERATION OF BC,Non Profit,20121121,20221231,"301-821 BURDETT AVE
VICTORIA BC  V8W 1B3",Fairfield,48.42167123,-123.3624418,000-248-231,2012,2022
DIABETES CANADA,Non Profit,20121121,20221231,"1009 COOK ST
VICTORIA BC  V8V 3Z6",Fairfield,48.42235157,-123.3538393,3213025,2012,2022
FAIRFIELD COMMUNITY MARKET SOCIETY,Non Profit,20121121,20221231,"1330 FAIRFIELD RD
VICTORIA BC  V8S 5J1",Fairfield,48.41509268,-123.3475985,3266006,2012,2022
LEGAL SERVICES SOCIETY,Non Profit,20190923,20221231,"818 BROUGHTON ST
VICTORIA BC  V8W 1E4",Fairfield,48.42362076,-123.3614611,1004019,2019,2022
MOUNT EDWARDS HOUSING,Non Profit,20160217,20221231,"1002 VANCOUVER ST
VICTORIA BC  V8V 3V8",Fairfield,48.42263372,-123.3577388,3209011,2016,2022
OLD CEMETERIES SOCIETY OF VICTORIA,Non Profit,20121121,20221231,"1490 FAIRFIELD RD
VICTORIA BC  V8S 1E8",Fairfield,48.41202184,-123.3418018,3260032,2012,2022
SIR JAMES DOUGLAS OUT OF SCHOOLCLUB,Non Profit,20121121,20221231,"401 MOSS ST
VICTORIA BC  V8V 4N2",Fairfield,48.41553672,-123.3477109,3266005,2012,2022
SPINAL CORD INJURY BC,Non Profit,20210419,20221231,"A-817 FORT ST
VICTORIA BC  V8W 1H6",Fairfield,48.42381196,-123.3617952,1004002,2021,2022
THE NATURE CONSERVANCY OF CANADA,Non Profit,20120528,20221231,"200-825 BROUGHTON ST
VICTORIA BC  V8W 1E5",Fairfield,48.42312257,-123.3616474,1003003,2012,2022
THEATRE SKAM,Non Profit,20210413,20221231,"849 FORT ST
VICTORIA BC  V8W 1H6",Fairfield,48.42382016,-123.3603316,1004027,2021,2022
VICTORIA COOL AID SOCIETY,Non Profit,20121121,20221231,"809 BURDETT AVE
VICTORIA BC  V8W 1B3",Fairfield,48.42171717,-123.3628132,1001001,2012,2022
VICTORIA COOL AID SOCIETY,Non Profit,20210826,20221231,"203-821 BURDETT AVE
VICTORIA BC  V8W 1B3",Fairfield,48.42167123,-123.3624418,1001098,2021,2022
VICTORIA DISABILITY RESOURCE CENTRE SOCIETY,Non Profit,20121121,20221231,"A-817 FORT ST
VICTORIA BC  V8W 1H6",Fairfield,48.42381196,-123.3617952,1004002,2012,2022
YMCA-YWCA OF VANCOUER ISLAND,Non Profit,20160503,20221231,"851 BROUGHTON ST
VICTORIA BC  V8W 1E5",Fairfield,48.42285127,-123.3606695,1003005,2016,2022
1013 HOLDINGS LTD,Non-transient Accomodation,20170301,20221231,"1003 VANCOUVER ST
VICTORIA BC  V8V 3V9",Fairfield,48.42250971,-123.3567584,3208020,2017,2022
101-986 HEYWOOD AVE,Non-transient Accomodation,20200910,20221231,"101-986 HEYWOOD AVE
VICTORIA BC  V8V 2Y6",Fairfield,48.41348914,-123.3602105,030-835-852,2020,2022
1021 COOK APARTMENTS INC.,Non-transient Accomodation,20191022,20221231,"1021 COOK ST
VICTORIA BC  V8V 3Z6",Fairfield,48.42267628,-123.3537597,3213001,2019,2022
1038 MCCLURE,Non-transient Accomodation,20200615,20221231,"1038 MCCLURE ST
VICTORIA BC  V8V 3E9",Fairfield,48.42082184,-123.3558897,V02051018,2020,2022
1041 FAIRFIELD,Non-transient Accomodation,20220809,20221231,"1041 FAIRFIELD RD
VICTORIA BC  V8V 3A6",Fairfield,48.41784966,-123.3561755,3197036,2022,2022
1041 RICHARDSON PROPERTIES LTD,Non-transient Accomodation,20210818,20221231,"1041 RICHARDSON ST
VICTORIA BC  V8V 3C6",Fairfield,48.41951964,-123.3561877,3200003,2021,2022
1131170 BC LTD,Non-transient Accomodation,20220829,20221231,"521 LINDEN AVE
VICTORIA BC  V8V 4G6",Fairfield,48.41743771,-123.3512624,3271015,2022,2022
1152995 BC LTD,Non-transient Accomodation,20190703,20221231,"1131 COLLINSON ST
VICTORIA BC  V8V 3C2",Fairfield,48.41842968,-123.3539763,3218004,2019,2022
1198791 ONTARIO LTD,Non-transient Accomodation,20131101,20221231,"1135 HILDA ST
VICTORIA BC  V8V 2Z5",Fairfield,48.4163818,-123.3540482,3223001,2013,2022
"1216936 BC LTD
SUSAN ENRIGHT",Non-transient Accomodation,20210209,20221231,"530 HARBINGER AVE
VICTORIA BC  V8V 4J1",Fairfield,48.41725176,-123.3510352,3271017,2021,2022
202 LINDEN AVENUE HOLDINGS LTD,Non-transient Accomodation,20210119,20221231,"202 LINDEN AVE
VICTORIA BC  NCA",Fairfield,48.41196956,-123.3536542,3229023,2021,2022
217 COOK STREET,Non-transient Accomodation,20210203,20221231,"217 COOK ST
VICTORIA BC  V8V 3X2",Fairfield,48.41280435,-123.3568273,3229040,2021,2022
588072 BC LTD,Non-transient Accomodation,20170111,20221231,"421 VANCOUVER ST
VICTORIA BC  V8V 3T4",Fairfield,48.41648048,-123.3588856,3187001,2017,2022
"592482 BC LTD
GUY, MICHELE E",Non-transient Accomodation,20120118,20221231,"1012 OLIPHANT AVE
VICTORIA BC  V8V 2V1",Fairfield,48.41409443,-123.35868,3185013,2012,2022
805 COOK APARTMENTS LTD,Non-transient Accomodation,20191210,20221231,"805 COOK ST
VICTORIA BC  V8V 3Z1",Fairfield,48.42064439,-123.3542579,3215024,2019,2022
"ADAIR, ROBERT D",Non-transient Accomodation,20130219,20221231,"1025 PAKINGTON ST
VICTORIA BC  NCA",Fairfield,48.41710343,-123.3571832,3196004,2013,2022
"ADAMSON, SHARON K",Non-transient Accomodation,20130327,20221231,"1298 DALLAS RD
VICTORIA BC  V8V 1C4",Fairfield,48.40641666,-123.35122,3239023,2013,2022
ALANBURNE APARTMENTS,Non-transient Accomodation,20120110,20221231,"1045 MCCLURE ST
VICTORIA BC  V8V 3G1",Fairfield,48.42029242,-123.3556252,3204036,2012,2022
ALBERTA APARTMENTS,Non-transient Accomodation,20120201,20221231,"919 VANCOUVER ST
VICTORIA BC  V8V 3V6",Fairfield,48.42209394,-123.3568399,3207001,2012,2022
AMSTAR 1030 PENDERGAST APRTMENTS LTD,Non-transient Accomodation,20220721,20221231,"1030 PENDERGAST ST
VICTORIA BC  V8V 2X2",Fairfield,48.41587326,-123.3577762,3187017,2022,2022
AMSTAR 1035 PENDERGAST APARTMENTS LTD,Non-transient Accomodation,20220721,20221231,"1035 PENDERGAST ST
VICTORIA BC  V8V 2W9",Fairfield,48.41535149,-123.3577063,3186005,2022,2022
AMSTAR 1126 ROCKLAND APARTMENTS LTD,Non-transient Accomodation,20220721,20221231,"1126 ROCKLAND AVE
VICTORIA BC  V8V 3H7",Fairfield,48.42235727,-123.3531001,3213003,2022,2022
"ANDREEN, STEWART",Non-transient Accomodation,20190401,20221231,"101-827 FAIRFIELD RD
VICTORIA BC  V8V 5B2",Fairfield,48.420505,-123.3624815,026-034-247,2019,2022
ANISMO HOLDINGS INC,Non-transient Accomodation,20161212,20221231,"602 SU'IT ST
VICTORIA BC  V8V 4C5",Fairfield,48.41881441,-123.3535294,3217008,2016,2022
"ATHLONE, A P",Non-transient Accomodation,20121205,20221231,"895 ACADEMY CLOSE
VICTORIA BC  V8V 2X8",Fairfield,48.41795455,-123.362809,3190005,2012,2022
ATLANTIS HOUSE,Non-transient Accomodation,20121220,20221231,"1460 DALLAS RD
VICTORIA BC  V8S 1A2",Fairfield,48.40737409,-123.3481193,3241047,2012,2022
AVON COURT,Non-transient Accomodation,20120201,20221231,"490 VANCOUVER ST
VICTORIA BC  V8V 3T7",Fairfield,48.41720648,-123.3592985,3195007,2012,2022
B&Y COMMERCIAL PROPERTY MANAGEMENT INC,Non-transient Accomodation,20211007,20211231,"1120 MAY ST
VICTORIA BC  V8V 2S5",Fairfield,48.41238067,-123.3562896,3229035,2021,2021
"BAILEY, JAMES A
BAILEY, DEBBIE A",Non-transient Accomodation,20170104,20221231,"605 SU'IT ST
VICTORIA BC  V8V 4C3",Fairfield,48.41882025,-123.3526731,3219022,2017,2022
BARCELONA MANOR,Non-transient Accomodation,20121122,20221231,"1022 PENDERGAST ST
VICTORIA BC  V8V 2X1",Fairfield,48.41595597,-123.3585437,3187018,2012,2022
BELLWOOD PLACE,Non-transient Accomodation,20120106,20221231,"1125 OSCAR ST
VICTORIA BC  V8V 2X3",Fairfield,48.41547707,-123.3546586,3225005,2012,2022
"BESENYO, BIANCA",Non-transient Accomodation,20170125,20221231,"59 COOK ST
VICTORIA BC  V8V 3W7",Fairfield,48.40958199,-123.3572319,V02331021,2017,2022
"BIDGOOD, IAN
DI IOIA, GLORIA",Non-transient Accomodation,20200311,20221231,"31 BUSHBY ST
VICTORIA BC  V8S 1B3",Fairfield,48.40762615,-123.3483619,3241052,2020,2022
"BIRCH, MICHAEL W",Non-transient Accomodation,20130118,20221231,"209 COOK ST
VICTORIA BC  V8V 3X2",Fairfield,48.41249909,-123.356883,3229038,2013,2022
BROSS HOLDINGS INC,Non-transient Accomodation,20120110,20221231,"1054 SOUTHGATE ST
VICTORIA BC  V8V 2Z2",Fairfield,48.41671082,-123.3570271,3196014,2012,2022
"BUI, HOA
NGUYEN, LOAN",Non-transient Accomodation,20190606,20221231,"531 LINDEN AVE
VICTORIA BC  V8V 4G6",Fairfield,48.4175967,-123.351524,3271025,2019,2022
BURDETT MANOR,Non-transient Accomodation,20210105,20221231,"1065 BURDETT AVE
VICTORIA BC  V8V 3G9",Fairfield,48.4211344,-123.3556857,3205008,2021,2022
"CANITALIA ESTATES LTD
ROYAL ANN MANSIONS",Non-transient Accomodation,20120112,20221231,"853 BURDETT AVE
VICTORIA BC  V8W 1B3",Fairfield,48.42148547,-123.3607912,1001007,2012,2022
CAPREIT,Non-transient Accomodation,20160122,20221231,"955 HUMBOLDT ST
VICTORIA BC  V8V 2Z9",Fairfield,48.41784032,-123.3601675,3195004,2016,2022
CAPREIT,Non-transient Accomodation,20160127,20221231,"976 HUMBOLDT ST
VICTORIA BC  V8V 2Z8",Fairfield,48.41790586,-123.3591578,3194010,2016,2022
CAPREIT,Non-transient Accomodation,20160203,20221231,"967 COLLINSON ST
VICTORIA BC  V8V 3B7",Fairfield,48.41894679,-123.3587045,3199011,2016,2022
CAPTAIN COOK APTS,Non-transient Accomodation,20120117,20221231,"1025 SUTLEJ ST
VICTORIA BC  V8V 2V9",Fairfield,48.41451336,-123.3583605,3185002,2012,2022
CARRIAGE HOUSE,Non-transient Accomodation,20120110,20221231,"1020 BURDETT AVE
VICTORIA BC  V8V 3H1",Fairfield,48.42168423,-123.3561382,3207012,2012,2022
CATHERINE PRESTON,Non-transient Accomodation,20190225,20221231,"227 HOWE ST
VICTORIA BC  V8V 4K7",Fairfield,48.41217327,-123.3503861,028-046-820,2019,2022
"CHIN, STEVEN Y",Non-transient Accomodation,20121130,20221231,"940 FAIRFIELD RD
VICTORIA BC  V8V 3A4",Fairfield,48.41901168,-123.3591296,3199014,2012,2022
"CHIN, STEVEN Y",Non-transient Accomodation,20121130,20221231,"906 LINDEN AVE
VICTORIA BC  V8V 4H1",Fairfield,48.42110069,-123.3515506,3214014,2012,2022
CHRISTIAN HOY,Non-transient Accomodation,20201224,20221231,"127 HOWE ST
VICTORIA BC  V8V 4K5",Fairfield,48.4104813,-123.3508198,3247022,2020,2022
CITY METRO PROPERTIES INC,Non-transient Accomodation,20130110,20221231,"1165 MEARES ST
VICTORIA BC  V8V 3J9",Fairfield,48.42236823,-123.3517054,3213007,2013,2022
"CLARK, STEPHEN A
CARRINGTON MANOR",Non-transient Accomodation,20121220,20221231,"1122 MCKENZIE ST
VICTORIA BC  V8V 2W2",Fairfield,48.4151028,-123.3549043,3225013,2012,2022
"CLARK, STEPHEN A
CLARK, BETSYN F",Non-transient Accomodation,20120227,20221231,"1020 PARK BLVD
VICTORIA BC  V8V 2T4",Fairfield,48.41304928,-123.358383,3182015,2012,2022
CLOVER POINT CARE,Non-transient Accomodation,20121116,20221231,"90 LINDEN AVE
VICTORIA BC  V8V 4C8",Fairfield,48.40967357,-123.3542258,3236003,2012,2022
COLLINGWOOD APTS,Non-transient Accomodation,20120112,20221231,"975 FAIRFIELD RD
VICTORIA BC  V8V 3A3",Fairfield,48.41809655,-123.3588085,3194008,2012,2022
COLLINSON APTS,Non-transient Accomodation,20161103,20221231,"1116 COLLINSON ST
VICTORIA BC  V8V 3C3",Fairfield,48.41898158,-123.3543014,3217011,2016,2022
COLLINSON APTS,Non-transient Accomodation,20161103,20221231,"1122 COLLINSON ST
VICTORIA BC  V8V 3C3",Fairfield,48.41895727,-123.3540775,3217010,2016,2022
CONVENT PLACE PROPERTY LTD,Non-transient Accomodation,20201007,20221231,"930 CONVENT PL
VICTORIA BC  V8V 2Y8",Fairfield,48.4181051,-123.360583,3195003,2020,2022
"COUPLAND, HILARY J",Non-transient Accomodation,20120117,20221231,"1030 FAIRFIELD RD
VICTORIA BC  V8V 3A5",Fairfield,48.41839874,-123.3566272,3198013,2012,2022
"COUPLAND, HILARY J",Non-transient Accomodation,20120117,20221231,"1139 MCCLURE ST
VICTORIA BC  V8V 3G3",Fairfield,48.42001073,-123.3530371,3216005,2012,2022
"COURT, PATRICIA",Non-transient Accomodation,20120117,20221231,"1155 ROCKLAND AVE
VICTORIA BC  V8V 3H8",Fairfield,48.42156157,-123.3519574,3214008,2012,2022
D D HEALTH SERVICES LTD,Non-transient Accomodation,20121204,20221231,"923 BURDETT AVE
VICTORIA BC  V8V 3G6",Fairfield,48.42109909,-123.3589206,V02031014,2012,2022
DARLYN APTS,Non-transient Accomodation,20120124,20221231,"934 COLLINSON ST
VICTORIA BC  V8V 3B8",Fairfield,48.41985742,-123.3589933,3201012,2012,2022
DAVID BURR LTD,Non-transient Accomodation,20120104,20221231,"214 MOSS ST
VICTORIA BC  V8V 4M4",Fairfield,48.41165164,-123.350055,3252013,2012,2022
"DELLERT, KAREN R",Non-transient Accomodation,20120110,20221231,"15 COOK ST
VICTORIA BC  V8V 3W6",Fairfield,48.40867085,-123.3573041,3234013,2012,2022
